Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,HST,AST,HomeOver2.5Perc,AvgLast5AwayGoalsScored,AwayOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsConceded,MaxC>2.5,B365C<2.5,AvgAHA,HS,Over2.5
2022-08-21,F1,14:00,Toulouse,Lorient,D,D,2022/2023,-0.07898190619830618,-0.08844888406732847,1.3022176596576802,-0.039000011803935135,-0.48983334475427,0.32795953603101946,0.37012259793601743,-0.05320855927574239,0.347902183621906,-0.7255760279851626,0.22116835682925504,-0.2967529736886408,-0.4799969329281875,0.5107255906070726,1
2022-08-21,F1,16:05,Rennes,Ajaccio,H,H,2022/2023,1.819361906677454,-0.08844888406732847,0.8953521687377725,-0.45432481283285536,1.2331193317004272,-0.38496447637238085,1.2280746270739218,-0.7089853920328887,-0.4102157822828585,0.6243073388209106,0.608031147905581,-0.8077871460891006,-0.4189693362150912,0.5107255906070726,1
2022-08-21,F1,19:45,Lille,Paris SG,A,A,2022/2023,1.819361906677454,1.831977018894971,2.115948641497496,2.037623993340666,1.2331193317004272,6.744275647661623,1.6570506416428739,1.2583451062385502,4.138492013145728,-1.4005177113881992,-1.3907599393221046,1.3854011771295396,0.7405550013337362,0.5107255906070726,1
2022-08-26,F1,20:00,Ajaccio,Lille,A,A,2022/2023,-0.07898190619830618,-0.08844888406732847,-1.1389752858617663,-0.039000011803935135,-1.3513096829816185,1.0408835484344199,-1.3457814603397933,-1.364762224790035,0.347902183621906,-0.7255760279851626,1.7041423892885066,-1.1271835038393878,-0.05280375593651461,-0.07981962814423124,1
2022-08-27,F1,16:00,Auxerre,Strasbourg,H,H,2022/2023,-1.9773257190740663,-0.08844888406732847,-0.7321097949418586,-0.039000011803935135,-0.9205715138679442,-1.0978884887757812,0.37012259793601743,-0.05320855927574239,-0.4102157822828585,-0.7255760279851626,-0.036740170554962745,-0.14770134007184035,-0.7851349164936691,-1.2609100656468388,0
2022-08-27,F1,20:00,Lens,Rennes,H,D,2022/2023,-0.07898190619830618,1.831977018894971,-0.3252443040219508,0.7916495902539054,1.2331193317004272,-0.38496447637238085,0.37012259793601743,1.2583451062385502,0.347902183621906,-0.05063434458212599,-0.326887263862207,0.0013502935449610388,0.435417017768256,0.7075739968575072,1
2022-08-28,F1,12:00,Nantes,Toulouse,H,A,2022/2023,1.819361906677454,-0.08844888406732847,1.3022176596576802,-0.45432481283285536,-0.48983334475427,1.0408835484344199,1.2280746270739218,0.602568273481404,-0.4102157822828585,-0.05063434458212599,0.1889297909062278,-0.21158061162189742,-0.6630797230674764,0.5107255906070726,1
2022-08-28,F1,14:00,Brest,Montpellier,A,A,2022/2023,1.819361906677454,-0.08844888406732847,-1.9527062677015818,1.6222991923117458,-0.059095175640595674,4.6055036104514215,0.37012259793601743,-1.364762224790035,4.138492013145728,1.2992490222239472,-0.06897873647798997,-0.21158061162189742,0.13027903420277434,-1.4577584718972736,1
2022-08-28,F1,14:00,Lorient,Clermont,H,H,2022/2023,1.819361906677454,1.831977018894971,1.709083150577588,-0.8696496138617756,0.802381162586753,1.75380756083782,-0.4878294312018882,0.602568273481404,-0.4102157822828585,0.6243073388209106,1.0271325049049356,-0.8077871460891006,-0.7241073197805727,1.6918160281096803,1
2022-08-28,F1,14:00,Nice,Marseille,A,A,2022/2023,-0.07898190619830618,-0.08844888406732847,-1.1389752858617663,-0.039000011803935135,-1.3513096829816185,1.0408835484344199,-0.058853416632935675,-1.364762224790035,1.1060201495266706,-1.4005177113881992,0.22116835682925504,-0.19028752110521205,-0.4799969329281875,0.5107255906070726,1
2022-08-28,F1,14:00,Troyes,Angers,H,H,2022/2023,1.819361906677454,1.831977018894971,2.5228141324174036,-0.45432481283285536,-0.9205715138679442,0.32795953603101946,0.7990986125049694,-0.05320855927574239,1.1060201495266706,1.2992490222239472,0.8014625434437443,-0.8077871460891006,1.106720581612314,2.282361246860984,1
2022-08-28,F1,16:05,Reims,Lyon,D,H,2022/2023,-1.9773257190740663,-0.08844888406732847,0.08162118689795696,0.37632478922498513,-0.059095175640595674,-0.38496447637238085,1.2280746270739218,-0.05320855927574239,1.8641381154314351,-0.7255760279851626,-0.8104657527076153,0.42721210387867703,0.37438942105515965,-1.0640616593964043,0
2022-08-28,F1,19:45,Paris SG,Monaco,D,A,2022/2023,-0.07898190619830618,-0.08844888406732847,0.08162118689795696,-0.45432481283285536,0.802381162586753,0.32795953603101946,0.37012259793601743,1.9141219389956965,0.347902183621906,-0.7255760279851626,-2.0355312577826483,3.5147102287981222,-0.17485894936270724,0.9044224031079419,0
2022-08-31,F1,20:00,Toulouse,Paris SG,A,A,2022/2023,1.819361906677454,0.551693083586771,0.8953521687377725,3.698923197456347,-0.48983334475427,5.318427622854822,1.6570506416428739,-0.7089853920328887,1.1060201495266706,-1.6254982725225449,-2.100008389628703,4.047037491715268,0.13027903420277434,0.11702877810620337,1
2022-08-31,F1,20:00,Rennes,Brest,H,D,2022/2023,1.819361906677454,0.551693083586771,1.709083150577588,-0.8696496138617756,1.2331193317004272,1.0408835484344199,-0.058853416632935675,0.16538371830997314,-0.4102157822828585,1.0742684610896018,-0.2946486979391798,0.0013502935449610388,-0.5410245296412838,0.5107255906070726,1
2022-08-31,F1,20:00,Marseille,Clermont,H,D,2022/2023,0.5537993647602801,0.551693083586771,0.8953521687377725,-1.7002992159196162,1.2331193317004272,0.5656008734988197,-0.4878294312018882,1.039752828652835,-0.9156277595527016,0.17434621655221963,-0.907181450476697,0.42721210387867703,0.6184998079075436,1.4949676218592456,0
2022-08-31,F1,20:00,Lille,Nice,A,A,2022/2023,-0.7117631771568931,1.831977018894971,0.4884866778178647,-0.8696496138617756,1.2331193317004272,-0.38496447637238085,-0.9168054457708407,0.602568273481404,3.127668058606043,-0.7255760279851626,0.41459975236741764,-0.46709769782212757,-0.6020521263543801,0.9044224031079419,1
2022-08-31,F1,20:00,Lens,Lorient,H,H,2022/2023,0.5537993647602801,1.831977018894971,1.3022176596576802,-0.45432481283285536,1.2331193317004272,0.5656008734988197,0.37012259793601743,2.351306494167128,0.6006081722568276,1.0742684610896018,0.05997552721411892,-0.21158061162189742,0.13027903420277434,0.313877184356638,1
2022-08-31,F1,18:00,Montpellier,Ajaccio,H,H,2022/2023,0.5537993647602801,0.551693083586771,-0.3252443040219508,-1.7002992159196162,1.2331193317004272,-0.8602471513079811,1.2280746270739218,0.602568273481404,0.0951961949869844,0.6243073388209106,1.6074266915194242,-1.0420111417726445,0.7405550013337362,-0.8672132531459698,0
2022-08-31,F1,18:00,Monaco,Troyes,A,A,2022/2023,1.819361906677454,0.551693083586771,0.4884866778178647,2.868273595398507,1.2331193317004272,1.5161662233700202,2.515002670780779,-0.2718008368614579,2.6222560813361997,1.9741907056269838,-1.2295671097069685,1.3854011771295396,-0.4189693362150912,-1.0640616593964043,1
2022-08-31,F1,18:00,Lyon,Auxerre,H,H,2022/2023,1.819361906677454,1.831977018894971,1.3022176596576802,-0.8696496138617756,0.3716429934730792,0.09031819856321925,-0.058853416632935675,1.4769373838242654,-0.4102157822828585,1.0742684610896018,-1.6486684667063225,1.9177284400466854,-0.11383135264961093,1.298119215608811,1
2022-08-31,F1,18:00,Angers,Reims,A,A,2022/2023,0.5537993647602801,0.551693083586771,-0.7321097949418586,0.37632478922498513,1.663857500814101,1.0408835484344199,-1.3457814603397933,-0.7089853920328887,1.6114321267965137,1.0742684610896018,1.0916096367509887,-0.6374424219556138,0.8015825980468338,-0.6703648468955351,1
2022-08-31,F1,18:00,Strasbourg,Nantes,D,H,2022/2023,-0.7117631771568931,-0.7285908517214285,-1.1389752858617663,-0.45432481283285536,-0.059095175640595674,-0.8602471513079811,-0.4878294312018882,-0.7089853920328887,0.0951961949869844,-0.7255760279851626,0.22116835682925504,-0.2967529736886408,0.13027903420277434,-1.6546068781477081,0
2022-09-03,F1,16:00,Auxerre,Marseille,A,A,2022/2023,-0.7117631771568931,-0.7285908517214285,-1.1389752858617663,1.2069743912828257,-0.9205715138679442,1.0408835484344199,-0.058853416632935675,-0.7089853920328887,0.0951961949869844,-1.6254982725225449,-0.06897873647798997,-0.21158061162189742,-0.23588654607580356,-1.0640616593964043,0
2022-09-03,F1,18:00,Lyon,Angers,H,H,2022/2023,1.819361906677454,1.831977018894971,1.709083150577588,-0.45432481283285536,0.3716429934730792,-0.38496447637238085,0.7990986125049694,2.2420103553742696,-0.7892747652352408,2.424151827895675,-1.5519527689372408,1.9177284400466854,0.6795274046206412,0.5107255906070726,1
2022-09-03,F1,20:00,Nantes,Paris SG,A,A,2022/2023,1.819361906677454,0.551693083586771,-1.5458407767816742,1.2069743912828257,-0.48983334475427,4.6055036104514215,1.6570506416428739,-0.2718008368614579,0.6006081722568276,-1.7379885530897174,-1.7776227303984307,2.3435902503804025,0.008223840776581713,-0.6703648468955351,1
2022-09-04,F1,16:05,Troyes,Rennes,D,H,2022/2023,-0.7117631771568931,0.551693083586771,-1.5458407767816742,0.7916495902539054,-0.9205715138679442,-0.38496447637238085,0.37012259793601743,-0.2718008368614579,0.6006081722568276,-0.2756149057164716,-0.2624101320161526,0.2142811987118195,-0.5410245296412838,-0.8672132531459698,0
2022-09-04,F1,19:45,Nice,Monaco,A,D,2022/2023,-0.7117631771568931,-0.7285908517214285,0.08162118689795696,-0.8696496138617756,-1.3513096829816185,0.09031819856321925,0.37012259793601743,-1.5833545023757505,0.6006081722568276,-1.1755371502538536,0.12445265906017336,-0.23287370213858327,-0.6020521263543801,-0.27666803439466586,0
2022-09-04,F1,14:00,Reims,Lens,D,D,2022/2023,-0.7117631771568931,-0.7285908517214285,-0.3252443040219508,-0.039000011803935135,-0.059095175640595674,0.5656008734988197,-0.9168054457708407,-0.2718008368614579,1.1060201495266706,-1.1755371502538536,0.12445265906017336,-0.31804606420532666,0.19130663091587066,0.7075739968575072,0
2022-09-04,F1,14:00,Brest,Strasbourg,D,D,2022/2023,-1.9773257190740663,-0.7285908517214285,-1.1389752858617663,-0.45432481283285536,-0.059095175640595674,-0.8602471513079811,0.37012259793601743,-1.1461699472043196,2.6222560813361997,-0.7255760279851626,0.5113154501365,-0.48839078833881294,-0.6020521263543801,-0.47351644064510046,0
2022-09-04,F1,14:00,Ajaccio,Lorient,A,D,2022/2023,-0.07898190619830618,-0.7285908517214285,-0.7321097949418586,-0.039000011803935135,-1.3513096829816185,0.32795953603101946,0.37012259793601743,-1.5833545023757505,0.0951961949869844,0.2868364971193923,2.0910051803648315,-1.1271835038393878,-0.9071901099198617,0.5107255906070726,0
2022-09-04,F1,12:00,Montpellier,Lille,A,D,2022/2023,0.5537993647602801,0.8717640674138213,-1.1389752858617663,1.2069743912828257,1.2331193317004272,1.5161662233700202,-1.3457814603397933,0.27467985710283077,0.7269611665742883,-0.7255760279851626,-0.4558415275543159,0.2142811987118195,-0.5410245296412838,-1.8514552843981429,1
2022-09-04,F1,14:00,Clermont,Toulouse,H,D,2022/2023,0.5537993647602801,-0.7285908517214285,-0.7321097949418586,-0.039000011803935135,-0.48983334475427,0.09031819856321925,1.2280746270739218,-0.7089853920328887,0.6006081722568276,0.17434621655221963,-0.004501604631935525,-0.10511515903846867,1.106720581612314,-0.27666803439466586,0
2022-09-07,F1,18:00,Lorient,Lyon,H,H,2022/2023,-0.07898190619830618,1.831977018894971,0.4884866778178647,1.2069743912828257,0.802381162586753,-0.38496447637238085,1.2280746270739218,1.2583451062385502,-0.4102157822828585,0.6243073388209106,-0.7137500549385337,0.2142811987118195,-0.4799969329281875,-0.47351644064510046,1
2022-09-09,F1,20:00,Lens,Troyes,H,H,2022/2023,0.8701900002395738,0.8717640674138213,-0.7321097949418586,-0.8696496138617756,1.2331193317004272,0.6844215422327197,2.515002670780779,1.5862335226171234,-0.031156799330476243,1.2992490222239472,-1.003897148245778,0.5762637374954784,0.8626101947599288,-0.27666803439466586,0
2022-09-10,F1,16:00,Paris SG,Brest,H,H,2022/2023,0.8701900002395738,-0.7285908517214285,-0.3252443040219508,-0.45432481283285536,0.802381162586753,0.32795953603101946,-0.058853416632935675,1.039752828652835,-0.4102157822828585,0.6243073388209106,-2.261201219243839,6.1763465433838505,-0.17485894936270724,-0.07981962814423124,0
2022-09-10,F1,20:00,Marseille,Lille,H,D,2022/2023,0.8701900002395738,0.8717640674138213,0.8953521687377725,-0.45432481283285536,1.2331193317004272,1.0408835484344199,-1.3457814603397933,0.9304566898599771,-0.7892747652352408,-0.38810518628364427,-0.004501604631935525,-0.21158061162189742,-0.2969141427888999,0.11702877810620337,1
2022-09-11,F1,14:00,Toulouse,Reims,H,H,2022/2023,-0.07898190619830618,-0.08844888406732847,-0.7321097949418586,-1.2849744148906959,-0.48983334475427,0.32795953603101946,-1.3457814603397933,-0.7089853920328887,0.347902183621906,0.6243073388209106,-0.06897873647798997,-0.21158061162189742,-0.11383135264961093,0.11702877810620337,0
2022-09-11,F1,19:45,Monaco,Lyon,H,D,2022/2023,0.5537993647602801,0.8717640674138213,-0.3252443040219508,0.7916495902539054,1.2331193317004272,-0.38496447637238085,1.2280746270739218,-0.05320855927574239,1.8641381154314351,0.6243073388209106,-0.8427043186306425,0.42721210387867703,0.4964446144813509,-0.47351644064510046,1
2022-09-11,F1,16:05,Rennes,Auxerre,H,H,2022/2023,1.819361906677454,0.8717640674138213,1.709083150577588,-0.45432481283285536,1.2331193317004272,-0.38496447637238085,-0.058853416632935675,1.2583451062385502,-0.7892747652352408,1.9741907056269838,-0.7782271867845881,0.42721210387867703,0.13027903420277434,-0.27666803439466586,1
2022-09-11,F1,14:00,Angers,Montpellier,H,D,2022/2023,1.819361906677454,0.8717640674138213,0.08162118689795696,-0.8696496138617756,1.663857500814101,2.942014248176821,0.37012259793601743,-0.38109697565431555,1.1060201495266706,1.0742684610896018,-0.3591258297852343,0.0013502935449610388,0.8626101947599288,-0.47351644064510046,1
2022-09-11,F1,14:00,Ajaccio,Nice,A,D,2022/2023,-1.0281538126361862,-1.0486618355484782,-0.7321097949418586,-0.45432481283285536,-1.3513096829816185,-0.38496447637238085,-0.9168054457708407,-1.6926506411686082,-0.031156799330476243,-1.0630468696866808,2.219959444056941,-1.2123558659061313,0.6795274046206412,-0.8672132531459698,0
2022-09-11,F1,12:00,Strasbourg,Clermont,D,D,2022/2023,-0.07898190619830618,-1.0486618355484782,-0.3252443040219508,-0.039000011803935135,-0.059095175640595674,-0.028502470170680697,-0.4878294312018882,-1.036873808411462,-0.4102157822828585,-0.38810518628364427,0.6402697138286089,-0.42451151678875587,0.37438942105515965,-0.27666803439466586,0
2022-09-11,F1,14:00,Lorient,Nantes,H,D,2022/2023,-0.07898190619830618,1.831977018894971,0.08162118689795696,-0.039000011803935135,0.802381162586753,-0.38496447637238085,-0.4878294312018882,1.4769373838242654,0.0951961949869844,-0.05063434458212599,0.6725082797516354,-0.5522700598888705,0.6795274046206412,-0.07981962814423124,1
2022-09-16,F1,20:00,Auxerre,Lorient,A,A,2022/2023,0.30068685637684583,-0.08844888406732847,0.08162118689795696,1.6222991923117458,-0.9205715138679442,0.7557139434730598,0.37012259793601743,-0.7089853920328887,0.7269611665742883,0.08435399209848145,0.22116835682925504,-0.2967529736886408,-0.17485894936270724,0.7075739968575072,1
2022-09-17,F1,16:00,Montpellier,Strasbourg,H,H,2022/2023,-1.0281538126361862,1.0638066577100513,-0.3252443040219508,-0.8696496138617756,1.2331193317004272,-0.7414264825740811,0.37012259793601743,0.34025754037854544,0.49952577680285903,-0.38810518628364427,0.25340692275228227,-0.42451151678875587,0.6184998079075436,-0.6703648468955351,1
2022-09-17,F1,20:00,Lille,Toulouse,H,H,2022/2023,0.8701900002395738,1.831977018894971,-0.3252443040219508,0.37632478922498513,1.2331193317004272,-0.028502470170680697,1.2280746270739218,0.602568273481404,2.2431970983838174,0.2868364971193923,-0.7137500549385337,0.2142811987118195,-0.2969141427888999,-0.6703648468955351,1
2022-09-18,F1,14:00,Nice,Angers,A,A,2022/2023,0.8701900002395738,-1.0486618355484782,0.08162118689795696,-0.45432481283285536,-1.3513096829816185,-0.38496447637238085,0.7990986125049694,-1.6926506411686082,0.347902183621906,1.2992490222239472,-0.036740170554962745,-0.23287370213858327,0.6795274046206412,0.9044224031079419,0
2022-09-18,F1,14:00,Marseille,Rennes,D,A,2022/2023,-1.0281538126361862,0.29563629652513146,-0.3252443040219508,-0.039000011803935135,1.2331193317004272,-0.38496447637238085,0.37012259793601743,0.602568273481404,-0.7134629686447642,-0.38810518628364427,-0.06897873647798997,-0.21158061162189742,-0.7241073197805727,0.313877184356638,0
2022-09-18,F1,16:05,Nantes,Lens,D,D,2022/2023,-1.0281538126361862,-0.08844888406732847,-0.3252443040219508,-0.8696496138617756,-0.48983334475427,-0.028502470170680697,-0.9168054457708407,-0.7089853920328887,-0.031156799330476243,-1.4005177113881992,-0.3913643957082615,0.0013502935449610388,0.008223840776581713,-0.27666803439466586,0
2022-09-18,F1,14:00,Brest,Ajaccio,A,D,2022/2023,-0.07898190619830618,-1.0486618355484782,-0.3252443040219508,-0.039000011803935135,-0.059095175640595674,-0.7414264825740811,1.2280746270739218,-1.364762224790035,1.8641381154314351,-0.05063434458212599,2.187720878133914,-1.0420111417726445,-0.6630797230674764,-1.0640616593964043,0
2022-09-18,F1,12:00,Reims,Monaco,A,D,2022/2023,-0.07898190619830618,-0.08844888406732847,-1.1389752858617663,2.868273595398507,-0.059095175640595674,0.6844215422327197,0.37012259793601743,-0.7089853920328887,1.4850791324790529,-1.4005177113881992,-0.326887263862207,0.0013502935449610388,0.06925143748967803,-0.8672132531459698,1
2022-09-18,F1,14:00,Clermont,Troyes,A,D,2022/2023,1.06002438152715,-0.08844888406732847,-1.1389752858617663,-0.039000011803935135,-0.48983334475427,1.0408835484344199,2.515002670780779,-0.7089853920328887,1.1060201495266706,0.8942840121821255,0.6725082797516354,-0.46709769782212757,-0.23588654607580356,0.11702877810620337,1
2022-09-18,F1,19:45,Lyon,Paris SG,A,A,2022/2023,1.06002438152715,1.0638066577100513,-0.7321097949418586,1.6222991923117458,0.3716429934730792,3.6074099930866605,1.6570506416428739,1.3895004727899796,-0.7134629686447642,-1.805482721430021,-1.8098612963214578,2.7694520607141184,0.4964446144813509,-0.27666803439466586,0
2022-09-30,F1,20:00,Angers,Marseille,A,A,2022/2023,-0.07898190619830618,1.0638066577100513,0.08162118689795696,1.2069743912828257,1.663857500814101,1.39734555463612,-0.058853416632935675,-0.7089853920328887,1.4092673358885766,-1.7379885530897174,-0.2946486979391798,-0.21158061162189742,0.435417017768256,0.5107255906070726,1
2022-10-01,F1,16:00,Strasbourg,Rennes,A,A,2022/2023,-0.4586506687734582,-0.47253406465978837,-0.7321097949418586,1.2069743912828257,-0.059095175640595674,0.1853747335503393,0.37012259793601743,-0.9712961251357471,0.19627859044095297,-0.455599354623948,0.1889297909062278,-0.3393391547220125,0.6795274046206412,-0.8672132531459698,1
2022-10-01,F1,20:00,Paris SG,Nice,H,H,2022/2023,-0.4586506687734582,-0.08844888406732847,-0.3252443040219508,-1.2849744148906959,0.802381162586753,-0.38496447637238085,-0.9168054457708407,0.9304566898599771,-0.4102157822828585,-0.7255760279851626,-1.6164299007832952,1.9177284400466854,-0.05280375593651461,-0.27666803439466586,1
2022-10-02,F1,12:00,Lorient,Lille,H,H,2022/2023,1.06002438152715,1.831977018894971,-0.3252443040219508,-0.039000011803935135,0.802381162586753,0.7557139434730598,-1.3457814603397933,1.2583451062385502,-0.031156799330476243,-0.18562268126273343,-0.1334558683240444,-0.14770134007184035,0.8015825980468338,-1.2609100656468388,1
2022-10-02,F1,14:00,Ajaccio,Clermont,A,A,2022/2023,0.30068685637684583,-0.47253406465978837,-0.7321097949418586,-0.45432481283285536,-1.3513096829816185,0.4705443385116997,-0.4878294312018882,-1.4959175913414644,0.49952577680285903,-0.455599354623948,2.6068222351332673,-1.2762351374561889,0.19130663091587066,-0.27666803439466586,1
2022-10-02,F1,14:00,Auxerre,Brest,D,D,2022/2023,0.30068685637684583,-0.47253406465978837,-0.7321097949418586,-0.8696496138617756,-0.9205715138679442,0.1853747335503393,-0.058853416632935675,-0.7089853920328887,0.49952577680285903,0.35433066545969605,0.6725082797516354,-0.5096838788554988,-0.11383135264961093,-0.47351644064510046,0
2022-10-02,F1,14:00,Toulouse,Montpellier,H,H,2022/2023,1.819361906677454,0.29563629652513146,0.4884866778178647,0.7916495902539054,-0.48983334475427,2.4667315732412205,0.37012259793601743,0.077946807275687,0.49952577680285903,1.6367198639254654,-0.5525572253233976,0.42721210387867703,0.06925143748967803,-0.27666803439466586,1
2022-10-02,F1,14:00,Troyes,Reims,D,A,2022/2023,0.30068685637684583,0.8717640674138213,0.4884866778178647,-0.8696496138617756,-0.9205715138679442,0.4705443385116997,-1.3457814603397933,-0.05320855927574239,0.7269611665742883,0.6243073388209106,0.38236118644439115,-0.5096838788554988,0.7405550013337362,1.1012708093583765,1
2022-10-02,F1,16:05,Monaco,Nantes,H,H,2022/2023,0.30068685637684583,1.0638066577100513,0.4884866778178647,-0.8696496138617756,1.2331193317004272,-0.38496447637238085,-0.4878294312018882,0.602568273481404,1.4092673358885766,0.6243073388209106,-0.9394200163997243,0.853073914212394,0.13027903420277434,-0.6703648468955351,1
2022-10-02,F1,19:45,Lens,Lyon,H,D,2022/2023,-0.07898190619830618,0.29563629652513146,0.4884866778178647,-1.7002992159196162,1.2331193317004272,-0.7414264825740811,1.2280746270739218,1.1271897396871209,-0.4102157822828585,0.2868364971193923,-0.7137500549385337,0.42721210387867703,0.252334227628967,1.4949676218592456,0
2022-10-07,F1,20:00,Lyon,Toulouse,D,H,2022/2023,0.30068685637684583,0.29563629652513146,1.3022176596576802,-0.8696496138617756,0.3716429934730792,-0.0997948714110208,1.2280746270739218,1.1271897396871209,-0.7134629686447642,0.08435399209848145,-1.6486684667063225,1.9177284400466854,-0.35794173950199487,1.1012708093583765,0
2022-10-08,F1,16:00,Marseille,Ajaccio,A,D,2022/2023,0.30068685637684583,0.29563629652513146,-1.1389752858617663,-1.2849744148906959,1.2331193317004272,-0.38496447637238085,1.2280746270739218,-0.18436392582717176,-0.4102157822828585,-0.18562268126273343,0.8014625434437443,-0.8077871460891006,0.6795274046206412,-0.6703648468955351,1
2022-10-08,F1,20:00,Reims,Paris SG,D,D,2022/2023,0.30068685637684583,-0.47253406465978837,-0.3252443040219508,-0.45432481283285536,-0.059095175640595674,2.18156196827986,1.6570506416428739,-0.9712961251357471,0.8027729631647648,-1.805482721430021,-1.0361357141688052,0.5762637374954784,0.6184998079075436,2.0855128406105496,0
2022-10-09,F1,19:45,Lille,Lens,H,H,2022/2023,-1.2179881939237622,1.0638066577100513,0.4884866778178647,-0.45432481283285536,1.2331193317004272,-0.38496447637238085,-0.9168054457708407,0.34025754037854544,1.4092673358885766,-1.265529374707592,0.5435540160595266,-0.5522700598888705,-0.9071901099198617,-0.27666803439466586,0
2022-10-09,F1,16:05,Rennes,Nantes,H,H,2022/2023,1.06002438152715,1.0638066577100513,-0.3252443040219508,-0.45432481283285536,1.2331193317004272,-0.38496447637238085,-0.4878294312018882,1.3895004727899796,-1.0167101550066702,1.4342373589045547,-0.4236029616312887,0.2142811987118195,0.6795274046206412,0.11702877810620337,1
2022-10-09,F1,14:00,Nice,Troyes,H,H,2022/2023,1.06002438152715,-0.47253406465978837,0.4884866778178647,0.7916495902539054,-1.3513096829816185,1.0408835484344199,2.515002670780779,-0.9712961251357471,0.49952577680285903,0.8942840121821255,1.0271325049049356,-0.8077871460891006,-0.17485894936270724,0.11702877810620337,1
2022-10-09,F1,12:00,Montpellier,Monaco,A,A,2022/2023,-0.4586506687734582,0.29563629652513146,-1.5458407767816742,1.2069743912828257,1.2331193317004272,0.7557139434730598,0.37012259793601743,-0.4466746589300302,0.49952577680285903,-1.5355060480688063,-0.9716585823227507,0.5762637374954784,-0.11383135264961093,-0.47351644064510046,0
2022-10-09,F1,14:00,Brest,Lorient,A,D,2022/2023,1.06002438152715,-0.47253406465978837,-0.3252443040219508,0.37632478922498513,-0.059095175640595674,1.0408835484344199,0.37012259793601743,-1.2336068582386057,1.712514522250482,0.35433066545969605,0.3178840545983367,-0.31804606420532666,-0.2969141427888999,-0.27666803439466586,1
2022-10-09,F1,14:00,Angers,Strasbourg,A,A,2022/2023,-0.4586506687734582,1.831977018894971,1.3022176596576802,1.2069743912828257,1.663857500814101,-0.0997948714110208,0.37012259793601743,-0.18436392582717176,2.3190088949742935,-0.18562268126273343,0.6725082797516354,-0.48839078833881294,0.13027903420277434,0.11702877810620337,1
2022-10-09,F1,14:00,Clermont,Auxerre,H,D,2022/2023,1.819361906677454,0.29563629652513146,0.4884866778178647,0.37632478922498513,-0.48983334475427,-0.38496447637238085,-0.058853416632935675,-0.4466746589300302,0.8027729631647648,1.7042140322657688,1.0271325049049356,-0.6374424219556138,0.8015825980468338,-0.6703648468955351,1
2022-10-14,F1,20:00,Strasbourg,Lille,A,A,2022/2023,1.819361906677454,-0.47253406465978837,-1.5458407767816742,1.2069743912828257,-0.059095175640595674,1.3260531533957802,-1.3457814603397933,-1.2336068582386057,0.49952577680285903,-0.455599354623948,0.3178840545983367,-0.27545988317195497,0.5574722111944486,-0.27666803439466586,1
2022-10-15,F1,16:00,Lorient,Reims,D,D,2022/2023,-0.4586506687734582,1.0638066577100513,-0.7321097949418586,-0.8696496138617756,0.802381162586753,0.1853747335503393,-1.3457814603397933,0.602568273481404,-0.4102157822828585,-0.455599354623948,0.1566912249832006,-0.2541667926552691,-0.17485894936270724,-0.6703648468955351,0
2022-10-15,F1,20:00,Lens,Montpellier,H,D,2022/2023,1.06002438152715,-0.47253406465978837,0.08162118689795696,-1.2849744148906959,1.2331193317004272,1.61122275835714,0.37012259793601743,0.602568273481404,-1.0167101550066702,1.1642606855433397,-0.6815114890155065,0.42721210387867703,0.06925143748967803,0.7075739968575072,0
