Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Count,AST,Last5AwayOver2.5Perc,HST,Last5HomeOver2.5Count,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,AvgLast5AwayGoalsConceded,B365C>2.5,AvgLast5HomeGoalsConceded,PC<2.5,B365CAHH,Over2.5
2023-09-15,D1,19:30,Bayern Munich,Leverkusen,D,D,2023/2024,1.4867737539406498,-0.5070123128922955,0.33197489725759416,1.5061763677565292,1.3367360254445684,-0.5084234619802076,0.683783579532611,0.29994817026941073,0.8289285242802308,1.380470184522996,-0.9762259658471202,-1.0056399701674117,0.12762086125857136,1.3269803350602216,0.11073036305585791,1
2023-09-16,D1,14:30,FC Koln,Hoffenheim,A,A,2023/2024,1.4867737539406498,-0.5070123128922955,0.33197489725759416,1.5061763677565292,0.6092904683136259,-0.5084234619802076,-1.3659208101578402,2.096030600660193,-0.8533761166374618,2.0122236782672087,-0.3341756079603453,-0.35733568399557264,1.5075887747951604,0.21134235055087766,0.11073036305585791,1
2023-09-16,D1,14:30,Freiburg,Dortmund,A,H,2023/2024,-0.39520770933374916,-1.2976974856074204,0.7481281479759722,-0.39842877846984553,-0.48187786738278787,-1.3004825362225747,-0.1360981763435693,-0.14907243732828435,-0.2926079029982309,1.380470184522996,-0.3341756079603453,-0.6242845077133887,0.8176048180268659,0.5500181672769283,-1.0402770920105322,1
2023-09-16,D1,14:30,Mainz,Stuttgart,A,D,2023/2024,-0.39520770933374916,-0.5070123128922955,0.7481281479759722,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,-1.77586168809593,0.7489687778671069,-0.8533761166374618,0.7487166907787837,1.5919754656999796,0.5197818796486795,0.8176048180268659,-0.6453082446973688,0.11073036305585791,1
2023-09-16,D1,14:30,RB Leipzig,Augsburg,H,H,2023/2024,1.4867737539406498,-0.5070123128922955,-0.08417835346078376,1.5061763677565292,0.24556768974815466,-0.5084234619802076,-0.1360981763435693,0.29994817026941073,2.511233165197923,-1.1465437904538536,1.5919754656999796,-1.1581821551490201,-1.2523470522780176,1.5062792968563659,0.42464148716487404,1
2023-09-16,D1,14:30,Wolfsburg,Union Berlin,H,H,2023/2024,-0.39520770933374916,-0.5070123128922955,0.33197489725759416,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,0.27384270159452034,-1.9451548677190669,0.26816031064099993,1.380470184522996,-0.3341756079603453,1.6638482670107477,-1.2523470522780176,-1.2429714506845169,-0.3078178024228302,1
2023-09-16,D1,17:30,Bochum,Ein Frankfurt,D,D,2023/2024,-2.277189172608148,-2.088382658322545,0.7481281479759722,-2.30303392469622,1.7004588040100397,-2.092541610464942,-0.1360981763435693,0.29994817026941073,-0.8533761166374618,-0.5147902967096412,-0.9762259658471202,1.5113060820291384,-0.5623630955097232,-1.0835945957546105,1.575648942231264,0
2023-09-17,D1,14:30,Heidenheim,Werder Bremen,H,H,2023/2024,1.4867737539406498,-1.2976974856074204,-0.08417835346078376,-0.39842877846984553,-0.48187786738278787,-0.5084234619802076,-0.1360981763435693,-1.0471136525236762,1.3896967379194616,-0.5147902967096412,0.9499251078132046,-0.1666579527685611,1.5075887747951604,-0.08748925244269641,1.2617378181222503,1
2023-09-17,D1,16:30,Darmstadt,M'gladbach,D,H,2023/2024,1.4867737539406498,-0.5070123128922955,2.412741150849484,1.5061763677565292,0.9730132468790972,-0.5084234619802076,0.27384270159452034,1.197989385464802,0.26816031064099993,2.643977172011421,2.2340258235867547,-0.1666579527685611,2.8875566883317494,-0.04764503871021981,1.6802859836009385,1
2023-09-22,D1,19:30,Stuttgart,Darmstadt,H,H,2023/2024,1.4867737539406498,-0.5070123128922955,-1.7487913563342956,0.23643960360561234,2.064181582575511,0.2836356122621596,1.0937244574707006,-0.14907243732828435,2.88507864095741,-0.9359592925391161,1.5919754656999796,-0.5098778689771818,-1.4823417045341158,0.3707192054807841,1.36637485949192,1
2023-09-23,D1,17:30,Werder Bremen,FC Koln,H,D,2023/2024,1.4867737539406498,-1.2976974856074204,0.33197489725759416,-1.0332971605453038,0.24556768974815466,0.2836356122621596,0.683783579532611,-2.3941754753167626,0.26816031064099993,-0.9359592925391161,-0.5481923939226037,0.25283305593086336,0.35761551351466964,-0.32655453483755603,1.1571007767525758,1
2023-09-23,D1,14:30,Union Berlin,Hoffenheim,A,A,2023/2024,0.23211944509105015,-0.5070123128922955,-0.08417835346078376,0.23643960360561234,0.24556768974815466,-0.5084234619802076,-0.1360981763435693,2.096030600660193,-0.47953064087797465,1.5910546824377334,-0.9762259658471202,0.25283305593086336,0.8176048180268659,-0.4460871760349858,-0.8310030092711881,0
2023-09-23,D1,14:30,M'gladbach,RB Leipzig,A,D,2023/2024,0.23211944509105015,-0.5070123128922955,-0.08417835346078376,0.23643960360561234,-1.5730462030792016,-0.5084234619802076,1.0937244574707006,1.197989385464802,-1.6010670681564363,0.7487166907787837,-0.9762259658471202,-0.6242845077133887,0.8176048180268659,0.6496287016081203,1.4710119008615943,0
2023-09-23,D1,14:30,Bayern Munich,Bochum,H,H,2023/2024,1.4867737539406498,0.28367285982282925,-1.3326381056159176,1.5061763677565292,3.882795475402867,0.2836356122621596,0.683783579532611,0.7489687778671069,2.511233165197923,-0.9359592925391161,3.732143325322563,-1.6920798025846524,-0.5623630955097232,0.0,0.7385526112738878,1
2023-09-23,D1,14:30,Dortmund,Wolfsburg,H,D,2023/2024,-1.022534863758549,-0.5070123128922955,-0.9164848548975396,0.23643960360561234,-0.48187786738278787,-1.3004825362225747,0.27384270159452034,-0.5980930449259799,-0.47953064087797465,-0.5147902967096412,-0.12015882199808686,-0.8530977851858026,-1.0223524000219195,0.8289276634042645,0.006093321686185884,0
2023-09-23,D1,14:30,Augsburg,Mainz,H,H,2023/2024,1.4867737539406498,0.28367285982282925,-0.5003316041791617,1.5061763677565292,-0.8456006459482591,0.2836356122621596,-0.1360981763435693,-0.5980930449259799,1.0158512621599742,-0.9359592925391161,2.0200090376244964,0.8630017958572993,1.2775941225390623,-0.724996672162322,-1.1449141333802042,1
2023-09-24,D1,14:30,Leverkusen,Heidenheim,H,H,2023/2024,1.4867737539406498,-0.5070123128922955,-1.3326381056159176,0.23643960360561234,1.7004588040100397,0.2836356122621596,1.5036653354087903,-1.0471136525236762,2.511233165197923,-0.5147902967096412,1.1639418937754626,-1.1581821551490201,-0.10237379099752691,1.8449551135824165,-0.09854371968348614,1
2023-09-24,D1,16:30,Ein Frankfurt,Freiburg,D,D,2023/2024,-2.277189172608148,-0.5070123128922955,-0.9164848548975396,0.23643960360561234,-0.11815508881731661,-2.092541610464942,-0.5460390542816594,0.7489687778671069,-1.227221592396949,-0.9359592925391161,0.30787474992642966,1.2443572583113223,-1.4823417045341158,-0.9839840614234195,-0.3078178024228302,0
2023-09-29,D1,19:30,Hoffenheim,Dortmund,A,A,2023/2024,1.4867737539406498,-0.5070123128922955,0.33197489725759416,0.23643960360561234,-0.11815508881731661,0.2836356122621596,0.683783579532611,-0.14907243732828435,-0.10568516511848723,1.5910546824377334,-0.5481923939226037,-1.1581821551490201,0.8176048180268659,1.5461235105888425,0.42464148716487404,1
2023-09-30,D1,14:30,Wolfsburg,Ein Frankfurt,H,H,2023/2024,-1.022534863758549,-2.088382658322545,-0.5003316041791617,-2.30303392469622,0.6092904683136259,-1.3004825362225747,0.27384270159452034,0.29994817026941073,0.26816031064099993,-0.9359592925391161,-0.5481923939226037,1.2824928045567248,-1.4823417045341158,-0.9242177408247045,-0.5170918851621743,0
2023-09-30,D1,14:30,Mainz,Leverkusen,A,A,2023/2024,0.23211944509105015,0.28367285982282925,-0.5003316041791617,1.5061763677565292,-0.8456006459482591,-0.5084234619802076,-1.77586168809593,0.29994817026941073,-1.227221592396949,1.5910546824377334,-1.4042595377716367,-0.35733568399557264,1.2775941225390623,0.21134235055087766,0.006093321686185884,1
2023-09-30,D1,17:30,RB Leipzig,Bayern Munich,D,H,2023/2024,1.4867737539406498,0.28367285982282925,0.33197489725759416,1.5061763677565292,-1.2093234245137303,0.2836356122621596,-0.1360981763435693,2.545051208257888,1.763542213678949,1.5910546824377334,-0.9762259658471202,-1.0056399701674117,-0.5623630955097232,1.4465129762576514,-0.09854371968348614,1
2023-09-30,D1,14:30,FC Koln,Stuttgart,A,D,2023/2024,0.23211944509105015,-0.5070123128922955,-0.08417835346078376,0.23643960360561234,-0.11815508881731661,-0.5084234619802076,-1.3659208101578402,0.7489687778671069,-1.227221592396949,0.7487166907787837,0.30787474992642966,0.25283305593086336,1.2775941225390623,-0.4261650691687471,1.575648942231264,0
2023-09-30,D1,14:30,Bochum,M'gladbach,A,A,2023/2024,-1.022534863758549,0.28367285982282925,1.996587900131106,1.5061763677565292,-0.11815508881731661,-1.3004825362225747,-0.1360981763435693,1.197989385464802,-0.8533761166374618,2.433392674096684,1.1639418937754626,-0.1666579527685611,0.35761551351466964,-0.02772293184398195,0.633915569904218,1
2023-09-30,D1,14:30,Heidenheim,Union Berlin,H,D,2023/2024,0.23211944509105015,-0.5070123128922955,1.580434649412728,0.23643960360561234,-0.48187786738278787,-0.5084234619802076,-0.1360981763435693,-1.9451548677190669,0.6420057864004873,0.32754769494930885,-0.5481923939226037,0.8630017958572993,0.35761551351466964,-0.824607206493513,-0.2031807610531582,0
2023-10-01,D1,14:30,Darmstadt,Werder Bremen,H,H,2023/2024,1.4867737539406498,-0.5070123128922955,1.16428139869435,0.23643960360561234,-0.11815508881731661,0.2836356122621596,0.27384270159452034,-1.0471136525236762,1.0158512621599742,-0.09362130088016629,1.5919754656999796,-0.35733568399557264,2.197572731563455,0.13165392308592447,-0.5170918851621743,1
2023-10-01,D1,16:30,Freiburg,Augsburg,H,H,2023/2024,-1.022534863758549,-0.5070123128922955,-0.08417835346078376,0.23643960360561234,-0.8456006459482591,-1.3004825362225747,-0.1360981763435693,0.29994817026941073,-0.10568516511848723,-1.3571282883685911,1.1639418937754626,1.1680861658205177,-0.10237379099752691,-0.9042956339584662,-0.41245484379250225,0
2023-10-06,D1,19:30,M'gladbach,Mainz,D,D,2023/2024,0.5457830223034503,1.074358032537954,1.16428139869435,1.5061763677565292,1.3367360254445684,0.2836356122621596,1.0937244574707006,-0.5980930449259799,-1.1337602234570772,-0.5147902967096412,1.5919754656999796,-0.1666579527685611,0.8176048180268659,-0.06756714557645856,-0.41245484379250225,1
2023-10-07,D1,17:30,Werder Bremen,Hoffenheim,A,A,2023/2024,1.4867737539406498,0.28367285982282925,-0.08417835346078376,0.5538737946433419,-0.8456006459482591,1.075694686504527,0.683783579532611,2.096030600660193,0.26816031064099993,1.6963469313951023,-0.6552007869037327,-0.5098778689771818,0.8176048180268659,0.35079709861454533,0.529278528534546,1
2023-10-07,D1,14:30,Augsburg,Darmstadt,A,D,2023/2024,1.4867737539406498,0.28367285982282925,0.33197489725759416,0.5538737946433419,-0.8456006459482591,1.075694686504527,-0.1360981763435693,-0.14907243732828435,0.5485444174606153,-0.5147902967096412,0.9499251078132046,1.0155439808389086,1.162596796411013,-0.7449187790285599,1.6802859836009385,1
2023-10-07,D1,14:30,Dortmund,Union Berlin,H,A,2023/2024,-0.39520770933374916,0.28367285982282925,0.7481281479759722,0.5538737946433419,0.6092904683136259,-0.5084234619802076,0.27384270159452034,-1.9451548677190669,0.26816031064099993,0.43283994390667746,0.30787474992642966,0.024019778458449548,-0.5623630955097232,-0.2667882142388416,-0.3078178024228302,1
2023-10-07,D1,14:30,RB Leipzig,Bochum,D,D,2023/2024,0.5457830223034503,0.28367285982282925,-0.9164848548975396,0.5538737946433419,-0.11815508881731661,0.2836356122621596,-0.1360981763435693,0.7489687778671069,0.8289285242802308,-1.1465437904538536,2.2340258235867547,-0.8530977851858026,-0.9073550738938704,0.7890834496717879,0.8431896526435622,0
2023-10-07,D1,14:30,Stuttgart,Wolfsburg,H,A,2023/2024,1.4867737539406498,0.28367285982282925,0.33197489725759416,0.5538737946433419,0.6092904683136259,1.075694686504527,1.0937244574707006,-0.5980930449259799,2.511233165197923,-0.5147902967096412,0.30787474992642966,0.024019778458449548,-1.2523470522780176,-0.22694400050636496,-0.726365967901516,1
2023-10-08,D1,18:30,Ein Frankfurt,Heidenheim,H,H,2023/2024,-2.277189172608148,-0.5070123128922955,-0.9164848548975396,-0.39842877846984553,0.24556768974815466,-2.092541610464942,-0.5460390542816594,-1.0471136525236762,-0.8533761166374618,-0.8306670435817474,0.9499251078132046,0.5197818796486795,-1.5973390306621649,-0.6453082446973688,1.36637485949192,0
2023-10-08,D1,16:30,Bayern Munich,Freiburg,H,H,2023/2024,1.4867737539406498,0.28367285982282925,-1.7487913563342956,0.5538737946433419,-0.11815508881731661,1.075694686504527,0.683783579532611,0.7489687778671069,2.230849058378308,-1.1465437904538536,0.6288999288698172,-1.6920798025846524,-0.9073550738938704,0.0,-1.9820104643375804,1
2023-10-08,D1,14:30,Leverkusen,FC Koln,H,H,2023/2024,1.4867737539406498,-0.5070123128922955,-0.5003316041791617,-0.39842877846984553,1.7004588040100397,1.075694686504527,1.5036653354087903,-2.3941754753167626,2.230849058378308,-1.1465437904538536,-0.013150429016957805,-0.35733568399557264,-0.5623630955097232,0.09180970935344786,1.2617378181222503,1
2023-10-20,D1,19:30,Dortmund,Werder Bremen,H,D,2023/2024,-0.771604001988629,-0.5070123128922955,-1.3326381056159176,-0.39842877846984553,-0.11815508881731661,-0.5084234619802076,0.27384270159452034,-1.0471136525236762,0.04385302518530762,-0.5147902967096412,0.9499251078132046,-1.4251309788668363,-0.8383566782170409,2.203553037174706,-0.09854371968348614,0
2023-10-21,D1,14:30,Darmstadt,RB Leipzig,A,A,2023/2024,1.4867737539406498,0.28367285982282925,1.16428139869435,0.5538737946433419,-0.8456006459482591,1.075694686504527,0.27384270159452034,1.197989385464802,0.5485444174606153,1.0645934376508899,-0.9762259658471202,-0.6242845077133887,2.197572731563455,0.45040763294573727,0.006093321686185884,1
2023-10-21,D1,14:30,Freiburg,Bochum,H,H,2023/2024,-0.39520770933374916,1.074358032537954,0.33197489725759416,0.7443343092659793,-0.11815508881731661,-0.5084234619802076,-0.1360981763435693,0.7489687778671069,-0.012223796178615512,-1.020193091705011,1.8487956088546897,0.25283305593086336,-0.21737111712557589,-0.5456977103661769,1.0524637353829063,1
2023-10-21,D1,14:30,Hoffenheim,Ein Frankfurt,A,A,2023/2024,1.4867737539406498,-1.2976974856074204,0.33197489725759416,-1.3507313515830328,-0.11815508881731661,1.075694686504527,0.683783579532611,0.29994817026941073,-0.2926079029982309,-0.19891354983753493,-0.6552007869037327,0.5197818796486795,1.162596796411013,-0.6652303515636067,1.2617378181222503,1
2023-10-21,D1,14:30,Union Berlin,Stuttgart,A,A,2023/2024,0.5457830223034503,0.28367285982282925,0.33197489725759416,0.5538737946433419,-1.2093234245137303,0.2836356122621596,-0.1360981763435693,0.7489687778671069,-0.8533761166374618,1.0645934376508899,-0.3341756079603453,1.5113060820291384,1.162596796411013,-1.1035167026208488,-1.0402770920105322,1
2023-10-21,D1,14:30,Wolfsburg,Leverkusen,A,D,2023/2024,-0.39520770933374916,1.074358032537954,0.7481281479759722,1.5061763677565292,0.6092904683136259,-0.5084234619802076,0.27384270159452034,0.29994817026941073,-0.012223796178615512,1.380470184522996,-1.2972511447905077,-0.1666579527685611,-0.9073550738938704,-0.06756714557645856,0.006093321686185884,1
2023-10-21,D1,17:30,Mainz,Bayern Munich,A,A,2023/2024,0.5457830223034503,1.074358032537954,0.33197489725759416,1.5061763677565292,-0.8456006459482591,0.2836356122621596,-1.77586168809593,2.545051208257888,-1.1337602234570772,1.6963469313951023,-0.9762259658471202,-1.1581821551490201,1.5075887747951604,1.685578258652511,-0.41245484379250225,1
2023-10-22,D1,14:30,FC Koln,M'gladbach,H,H,2023/2024,0.5457830223034503,1.074358032537954,-0.9164848548975396,1.5061763677565292,0.9730132468790972,0.2836356122621596,-1.3659208101578402,1.197989385464802,-0.5729920098178464,1.6963469313951023,1.270950286756592,-0.1666579527685611,0.8176048180268659,-0.20702189364012621,-0.726365967901516,1
2023-10-22,D1,16:30,Heidenheim,Augsburg,A,A,2023/2024,0.5457830223034503,0.28367285982282925,0.7481281479759722,0.5538737946433419,-0.11815508881731661,0.2836356122621596,-0.1360981763435693,0.29994817026941073,0.5485444174606153,0.11696319703457127,0.9499251078132046,0.5579174258940818,1.5075887747951604,-0.6453082446973688,1.9941971077099523,1
2023-10-27,D1,19:30,Bochum,Mainz,D,H,2023/2024,-0.39520770933374916,1.8650432052530788,-0.08417835346078376,1.5061763677565292,-0.48187786738278787,-0.5084234619802076,-0.1360981763435693,-0.5980930449259799,-0.5729920098178464,-0.2620888992119562,1.3351553225452693,0.5197818796486795,0.4726128396427186,-0.5656198172324156,-2.5051956711859407,1
2023-10-28,D1,14:30,Augsburg,Wolfsburg,H,A,2023/2024,1.4867737539406498,1.074358032537954,0.7481281479759722,0.7443343092659793,-0.11815508881731661,1.8677537607468941,-0.1360981763435693,-0.5980930449259799,0.7167748815523844,-0.2620888992119562,0.5646948930811398,0.25283305593086336,1.093598400734184,-0.22694400050636496,-1.2495511747498762,1
2023-10-28,D1,14:30,Bayern Munich,Darmstadt,H,D,2023/2024,1.4867737539406498,1.074358032537954,-0.08417835346078376,0.7443343092659793,3.882795475402867,1.8677537607468941,0.683783579532611,-0.14907243732828435,3.1841550215649996,-0.767491694207326,2.3624358951641096,-1.8827575338116638,-1.1143502609243587,0.0,-0.41245484379250225,1
2023-10-28,D1,14:30,M'gladbach,Heidenheim,H,D,2023/2024,0.7339811686308902,0.28367285982282925,-0.5003316041791617,-0.01750774922457059,0.24556768974815466,1.075694686504527,1.0937244574707006,-1.0471136525236762,-0.8533761166374618,-0.767491694207326,0.8215150362358495,-0.6242845077133887,0.5416112353195481,0.6695508084743581,-0.726365967901516,1
2023-10-28,D1,14:30,Stuttgart,Hoffenheim,A,A,2023/2024,1.4867737539406498,1.074358032537954,0.33197489725759416,0.7443343092659793,1.7004588040100397,1.8677537607468941,1.0937244574707006,2.096030600660193,2.0626185942865387,1.7595222807695232,-0.4625856795377004,-0.6242845077133887,-0.5623630955097232,0.3707192054807841,-1.1449141333802042,1
2023-10-28,D1,14:30,Werder Bremen,Union Berlin,H,H,2023/2024,0.7339811686308902,0.28367285982282925,-0.9164848548975396,-0.01750774922457059,-0.8456006459482591,1.075694686504527,0.683783579532611,-1.9451548677190669,0.26816031064099993,-0.009387501714271322,0.30787474992642966,0.7867307033664955,0.2656176526122304,-0.6253861378311301,1.784923024970608,0
2023-10-28,D1,17:30,RB Leipzig,FC Koln,H,H,2023/2024,0.7339811686308902,0.28367285982282925,-1.3326381056159176,-0.01750774922457059,2.7916271397064536,1.075694686504527,-0.1360981763435693,-2.3941754753167626,1.6140040233751543,-1.272894489202696,1.0783351793905598,-0.35733568399557264,-1.1143502609243587,0.1515760299521632,1.6802859836009385,1
2023-10-29,D1,14:30,Ein Frankfurt,Dortmund,D,H,2023/2024,-1.5243965872983885,0.28367285982282925,-0.08417835346078376,0.5538737946433419,0.6092904683136259,-1.3004825362225747,-0.5460390542816594,-0.14907243732828435,-0.4047615457260772,1.6963469313951023,-0.013150429016957805,0.024019778458449548,-0.8383566782170409,-0.18709978677388836,-0.2031807610531582,1
2023-10-29,D1,16:30,Leverkusen,Freiburg,H,H,2023/2024,1.4867737539406498,1.074358032537954,-0.08417835346078376,0.7443343092659793,-0.48187786738278787,1.8677537607468941,1.5036653354087903,0.7489687778671069,1.8383113088308463,-1.020193091705011,0.5646948930811398,-0.8530977851858026,-0.5623630955097232,0.8687718771367411,-0.8310030092711881,1
2023-11-03,D1,19:30,Darmstadt,Bochum,A,D,2023/2024,1.4867737539406498,1.074358032537954,-0.08417835346078376,0.7443343092659793,-0.48187786738278787,1.8677537607468941,0.27384270159452034,0.7489687778671069,0.26816031064099993,-0.5147902967096412,0.8215150362358495,0.5197818796486795,1.921579148856137,-0.6652303515636067,1.2617378181222503,1
2023-11-04,D1,14:30,Union Berlin,Ein Frankfurt,A,A,2023/2024,0.7339811686308902,-0.5070123128922955,-0.5003316041791617,-0.7793498077151204,-0.8456006459482591,1.075694686504527,-0.1360981763435693,0.29994817026941073,-1.077683402093154,0.24331389578341386,-0.9762259658471202,1.6638482670107477,1.3695919834415013,-1.2031272369520403,1.4710119008615943,1
2023-11-04,D1,17:30,Dortmund,Bayern Munich,A,A,2023/2024,-0.01881141667886937,1.8650432052530788,1.580434649412728,1.5061763677565292,-1.5730462030792016,0.2836356122621596,0.27384270159452034,2.545051208257888,-0.18045426027038466,2.0122236782672087,-1.23304610900183,-1.386995432621434,0.2656176526122304,2.1238646097097527,-0.09854371968348614,1
2023-11-04,D1,14:30,Mainz,RB Leipzig,H,D,2023/2024,-0.01881141667886937,0.28367285982282925,-0.9164848548975396,-0.01750774922457059,-0.8456006459482591,0.2836356122621596,-1.77586168809593,1.197989385464802,-0.8533761166374618,0.4960152932810988,-0.7194058226924103,0.024019778458449548,0.8176048180268659,-0.2667882142388416,-0.09854371968348614,0
2023-11-04,D1,14:30,Freiburg,M'gladbach,D,A,2023/2024,-0.01881141667886937,1.8650432052530788,0.33197489725759416,1.5061763677565292,0.9730132468790972,0.2836356122621596,-0.1360981763435693,1.197989385464802,0.26816031064099993,1.7595222807695232,1.3351553225452693,0.024019778458449548,0.2656176526122304,-0.16717767990764962,0.7385526112738878,1
2023-11-04,D1,14:30,FC Koln,Augsburg,D,D,2023/2024,-0.01881141667886937,0.28367285982282925,-0.5003316041791617,-0.01750774922457059,2.4279043611409823,0.2836356122621596,-1.3659208101578402,0.29994817026941073,-0.6290688311817695,-0.009387501714271322,0.5646948930811398,-0.1666579527685611,0.5416112353195481,-0.10741135930893515,1.0524637353829063,0
2023-11-04,D1,14:30,Hoffenheim,Leverkusen,A,A,2023/2024,1.4867737539406498,1.8650432052530788,-0.08417835346078376,1.5061763677565292,0.6092904683136259,1.8677537607468941,0.683783579532611,0.29994817026941073,-0.18045426027038466,1.5068208832718386,-0.9762259658471202,-1.1581821551490201,1.3695919834415013,1.6457340449200344,-0.9356400506408601,1
2023-11-05,D1,14:30,Wolfsburg,Werder Bremen,D,D,2023/2024,-0.01881141667886937,0.28367285982282925,-0.08417835346078376,-0.01750774922457059,-0.11815508881731661,0.2836356122621596,0.27384270159452034,-1.0471136525236762,0.04385302518530762,-0.2620888992119562,0.8215150362358495,-0.8530977851858026,-0.5623630955097232,0.6894729153405968,0.11073036305585791,1
2023-11-05,D1,16:30,Heidenheim,Stuttgart,H,D,2023/2024,-0.01881141667886937,0.28367285982282925,-0.9164848548975396,-0.01750774922457059,-1.2093234245137303,0.2836356122621596,-0.1360981763435693,0.7489687778671069,0.49246759609669244,0.4960152932810988,-0.20576553638299017,0.25283305593086336,0.8176048180268659,-0.3464766417037939,-1.1449141333802042,0
2023-11-10,D1,19:30,M'gladbach,Wolfsburg,H,H,2023/2024,0.7339811686308902,1.074358032537954,-0.08417835346078376,0.7443343092659793,0.9730132468790972,1.075694686504527,1.0937244574707006,-0.5980930449259799,0.04385302518530762,-0.767491694207326,1.3351553225452693,-0.6242845077133887,-0.2863695128024054,0.5300960604106905,1.1571007767525758,1
2023-11-11,D1,14:30,Augsburg,Hoffenheim,D,A,2023/2024,0.7339811686308902,0.28367285982282925,0.7481281479759722,-0.01750774922457059,0.24556768974815466,1.075694686504527,-0.1360981763435693,2.096030600660193,0.04385302518530762,1.2541194857741536,-0.7194058226924103,-0.8530977851858026,0.2656176526122304,0.7890834496717879,1.1571007767525758,0
2023-11-11,D1,14:30,Bayern Munich,Heidenheim,H,H,2023/2024,1.4867737539406498,1.074358032537954,-0.9164848548975396,0.7443343092659793,0.9730132468790972,1.8677537607468941,0.683783579532611,-1.0471136525236762,3.408462307020692,-0.2620888992119562,1.3351553225452693,-1.8827575338116638,-0.8383566782170409,0.0,0.9478266940132318,1
2023-11-11,D1,14:30,Darmstadt,Mainz,D,D,2023/2024,0.7339811686308902,1.074358032537954,-1.7487913563342956,0.7443343092659793,-0.8456006459482591,1.075694686504527,0.27384270159452034,-0.5980930449259799,0.04385302518530762,-0.5147902967096412,0.30787474992642966,0.9011373421027017,0.8176048180268659,-0.8046850996272747,-0.09854371968348614,0
2023-11-11,D1,14:30,Stuttgart,Dortmund,H,D,2023/2024,1.4867737539406498,1.074358032537954,-1.3326381056159176,0.7443343092659793,1.7004588040100397,1.8677537607468941,1.0937244574707006,-0.14907243732828435,1.3896967379194616,1.2541194857741536,0.051054606771719746,-0.6242845077133887,-0.2863695128024054,0.41056341921326067,-0.726365967901516,1
2023-11-11,D1,17:30,Bochum,FC Koln,D,H,2023/2024,-0.771604001988629,0.28367285982282925,0.7481281479759722,-0.01750774922457059,1.3367360254445684,-0.5084234619802076,-0.1360981763435693,-2.3941754753167626,-0.6290688311817695,-1.020193091705011,1.0783351793905598,0.024019778458449548,0.2656176526122304,-0.32655453483755603,-0.41245484379250225,0
2023-11-12,D1,18:30,RB Leipzig,Freiburg,H,D,2023/2024,0.7339811686308902,1.074358032537954,-0.5003316041791617,0.7443343092659793,0.24556768974815466,1.075694686504527,-0.1360981763435693,0.7489687778671069,1.1653894524637691,-1.272894489202696,1.0783351793905598,-0.5098778689771818,-1.1143502609243587,0.3308749917483075,0.529278528534546,1
2023-11-12,D1,14:30,Leverkusen,Union Berlin,H,H,2023/2024,1.4867737539406498,0.28367285982282925,-0.9164848548975396,-0.01750774922457059,1.7004588040100397,1.8677537607468941,1.5036653354087903,-1.9451548677190669,2.0626185942865387,-1.020193091705011,1.0783351793905598,-0.1666579527685611,-1.1143502609243587,0.03204338875473339,0.7385526112738878,1
2023-11-12,D1,16:30,Werder Bremen,Ein Frankfurt,D,H,2023/2024,0.7339811686308902,0.28367285982282925,-0.5003316041791617,-0.01750774922457059,-0.11815508881731661,1.075694686504527,0.683783579532611,0.29994817026941073,0.7167748815523844,0.4960152932810988,-0.7194058226924103,0.024019778458449548,-0.2863695128024054,-0.32655453483755603,0.633915569904218,1
2023-11-24,D1,19:30,FC Koln,Bayern Munich,A,A,2023/2024,-0.771604001988629,1.074358032537954,0.33197489725759416,0.7443343092659793,-1.2093234245137303,-0.5084234619802076,-1.3659208101578402,2.545051208257888,-0.8533761166374618,1.2541194857741536,-1.23304610900183,-1.272588793885227,0.2656176526122304,2.084020395977276,0.8431896526435622,0
2023-11-25,D1,14:30,Dortmund,M'gladbach,H,H,2023/2024,-0.01881141667886937,1.8650432052530788,-0.5003316041791617,1.5061763677565292,2.7916271397064536,0.2836356122621596,0.27384270159452034,1.197989385464802,0.26816031064099993,1.2541194857741536,1.3351553225452693,-1.272588793885227,0.2656176526122304,2.1238646097097527,1.2617378181222503,1
2023-11-25,D1,14:30,Freiburg,Darmstadt,D,D,2023/2024,-0.01881141667886937,1.074358032537954,-1.3326381056159176,0.7443343092659793,-0.8456006459482591,0.2836356122621596,-0.1360981763435693,-0.14907243732828435,0.26816031064099993,-0.5147902967096412,2.3624358951641096,-0.1666579527685611,0.5416112353195481,-0.06756714557645856,-0.8310030092711881,0
2023-11-25,D1,14:30,Union Berlin,Augsburg,D,A,2023/2024,-0.01881141667886937,-0.5070123128922955,-0.9164848548975396,-0.7793498077151204,0.24556768974815466,0.2836356122621596,-0.1360981763435693,0.29994817026941073,-1.7506052584602312,-0.009387501714271322,0.051054606771719746,1.3587638970475293,1.3695919834415013,-1.0039061682896577,0.7385526112738878,0
